modelo;año;precio;transmision;kilometraje;tipo_combustible;impuesto_circulacion;mpg;tamaño_motor
 Auris;2016.0;16495.0;Automatic;18085.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;10495.0;Manual;38716.0;Petrol;145.0;58.9;1.2
 Auris;2016.0;15495.0;Automatic;30505.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;14795.0;Automatic;13727.0;Hybrid;0.0;78.5;1.8
 Auris;2018.0;11995.0;Manual;19904.0;Petrol;145.0;52.3;1.2
 Auris;2016.0;9495.0;Manual;29641.0;Diesel;0.0;80.7;1.4
 Auris;2015.0;11750.0;Automatic;36755.0;Hybrid;0.0;76.4;1.8
 Auris;2017.0;11250.0;Manual;11529.0;Petrol;30.0;58.9;1.2
 Auris;2016.0;14000.0;Automatic;14761.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;12998.0;Automatic;46162.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;11250.0;Manual;13452.0;Diesel;145.0;65.7;1.6
 Auris;2018.0;13000.0;Manual;16230.0;Petrol;150.0;51.3;1.2
 Auris;2017.0;9500.0;Manual;38613.0;Petrol;30.0;58.9;1.2
 Auris;2017.0;12798.0;Automatic;38991.0;Hybrid;135.0;78.5;1.8
 Auris;2018.0;14698.0;Automatic;26827.0;Hybrid;135.0;68.8;1.8
 Auris;2017.0;17780.0;Automatic;14753.0;Hybrid;135.0;70.6;1.8
 Auris;2016.0;13980.0;Automatic;42171.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;15000.0;Automatic;47141.0;Hybrid;0.0;78.5;1.8
 Auris;2015.0;13490.0;Automatic;46752.0;Hybrid;0.0;70.6;1.8
 Auris;2015.0;7965.0;Manual;47218.0;Diesel;0.0;74.3;1.4
 Auris;2016.0;9288.0;Manual;39123.0;Petrol;30.0;58.9;1.2
 Auris;2016.0;10999.0;Automatic;72963.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;14490.0;Automatic;24329.0;Hybrid;135.0;72.4;1.8
 Auris;2015.0;11891.0;Automatic;44500.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;14998.0;Automatic;28358.0;Hybrid;135.0;72.4;1.8
 Auris;2015.0;11790.0;Automatic;47474.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;11290.0;Manual;12890.0;Petrol;150.0;51.4;1.2
 Auris;2017.0;10980.0;Manual;13394.0;Petrol;125.0;52.3;1.2
 Auris;2017.0;14788.0;Automatic;17948.0;Hybrid;135.0;72.4;1.8
 Auris;2013.0;9988.0;Automatic;34230.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;9295.0;Manual;34455.0;Petrol;125.0;52.3;1.2
 Auris;2014.0;11288.0;Automatic;31956.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;14788.0;Automatic;23021.0;Hybrid;0.0;72.4;1.8
 Auris;2018.0;17695.0;Automatic;15100.0;Hybrid;140.0;65.6;1.8
 Auris;2015.0;12295.0;Automatic;30973.0;Hybrid;0.0;76.4;1.8
 Auris;2014.0;6700.0;Manual;47300.0;Petrol;150.0;47.9;1.6
 Auris;2014.0;11480.0;Automatic;38937.0;Hybrid;0.0;76.4;1.8
 Auris;2017.0;13995.0;Automatic;17104.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;12950.0;Automatic;40648.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;15495.0;Automatic;21839.0;Hybrid;135.0;72.4;1.8
 Auris;2017.0;10498.0;Manual;15770.0;Petrol;30.0;58.9;1.2
 Auris;2017.0;16988.0;Automatic;9998.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;14480.0;Automatic;37452.0;Hybrid;0.0;72.4;1.8
 Auris;2018.0;10990.0;Manual;20100.0;Petrol;145.0;52.3;1.2
 Auris;2016.0;11990.0;Automatic;15459.0;Petrol;125.0;53.3;1.2
 Auris;2017.0;13990.0;Automatic;26082.0;Hybrid;135.0;78.5;1.8
 Auris;2015.0;10995.0;Manual;31500.0;Petrol;125.0;52.3;1.2
 Auris;2017.0;15880.0;Automatic;25600.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;13998.0;Automatic;15424.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;10795.0;Manual;25000.0;Petrol;30.0;58.9;1.2
 Auris;2017.0;12990.0;Automatic;48532.0;Hybrid;140.0;78.5;1.8
 Auris;2018.0;17190.0;Automatic;22382.0;Hybrid;140.0;65.6;1.8
 Auris;2016.0;13295.0;Automatic;31453.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;9995.0;Manual;24392.0;Petrol;30.0;58.9;1.2
 Auris;2018.0;15250.0;Automatic;12548.0;Hybrid;135.0;68.8;1.8
 Auris;2014.0;7600.0;Manual;42381.0;Petrol;125.0;51.4;1.3
 Auris;2016.0;12990.0;Automatic;19022.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;12999.0;Automatic;24975.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;11000.0;Automatic;36645.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;11490.0;Automatic;35372.0;Hybrid;0.0;76.4;1.8
 Auris;2017.0;18995.0;Automatic;9635.0;Hybrid;0.0;70.6;1.8
 Auris;2015.0;13500.0;Automatic;15066.0;Hybrid;0.0;76.4;1.8
 Auris;2015.0;10998.0;Automatic;39912.0;Hybrid;0.0;76.4;1.8
 Auris;2015.0;12095.0;Automatic;28662.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;8290.0;Manual;50583.0;Diesel;20.0;67.3;1.6
 Auris;2015.0;12490.0;Automatic;34905.0;Hybrid;0.0;78.5;1.8
 Auris;2014.0;11995.0;Automatic;45560.0;Hybrid;0.0;76.4;1.8
 Auris;2018.0;15495.0;Automatic;11866.0;Hybrid;140.0;65.6;1.8
 Auris;2013.0;11495.0;Automatic;26966.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;16195.0;Automatic;19417.0;Hybrid;0.0;70.6;1.8
 Auris;2016.0;15495.0;Automatic;40294.0;Hybrid;0.0;70.6;1.8
 Auris;2018.0;12995.0;Manual;21658.0;Petrol;145.0;52.3;1.2
 Auris;2017.0;11695.0;Automatic;10106.0;Petrol;145.0;61.4;1.2
 Auris;2017.0;14495.0;Automatic;24389.0;Hybrid;135.0;78.5;1.8
 Auris;2016.0;13990.0;Automatic;30787.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;11495.0;Automatic;33401.0;Hybrid;0.0;72.4;1.8
 Auris;2015.0;10998.0;Automatic;52368.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;10990.0;Manual;25404.0;Petrol;125.0;52.3;1.2
 Auris;2017.0;14995.0;Automatic;29054.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;15995.0;Automatic;30190.0;Hybrid;0.0;70.6;1.8
 Auris;2018.0;11995.0;Manual;20508.0;Petrol;150.0;52.3;1.2
 Auris;2017.0;14995.0;Automatic;20487.0;Hybrid;140.0;78.5;1.8
 Auris;2014.0;6291.0;Manual;62000.0;Petrol;150.0;47.9;1.6
 Auris;2015.0;8290.0;Manual;24765.0;Petrol;30.0;58.9;1.2
 Auris;2017.0;9998.0;Manual;21138.0;Diesel;20.0;67.3;1.6
 Auris;2016.0;13490.0;Automatic;40724.0;Hybrid;0.0;72.4;1.8
 Auris;2015.0;13490.0;Automatic;36801.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;15490.0;Automatic;57768.0;Hybrid;0.0;78.5;1.8
 Auris;2018.0;15995.0;Automatic;6881.0;Hybrid;135.0;65.6;1.8
 Auris;2018.0;17195.0;Automatic;16113.0;Hybrid;135.0;65.6;1.8
 Auris;2014.0;12495.0;Automatic;17354.0;Hybrid;0.0;76.4;1.8
 Auris;2017.0;15295.0;Automatic;23021.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;12695.0;Automatic;11395.0;Hybrid;0.0;76.4;1.8
 Auris;2013.0;6095.0;Manual;55707.0;Diesel;20.0;67.3;1.4
 Auris;2018.0;17795.0;Automatic;25181.0;Hybrid;135.0;65.6;1.8
 Auris;2016.0;13495.0;Automatic;35417.0;Hybrid;0.0;72.4;1.8
 Auris;2015.0;12995.0;Automatic;53987.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;16495.0;Automatic;27458.0;Hybrid;135.0;65.6;1.8
 Auris;2016.0;9195.0;Manual;31601.0;Petrol;30.0;58.9;1.2
 Auris;2017.0;14298.0;Automatic;43072.0;Hybrid;140.0;78.5;1.8
 Auris;2018.0;11699.0;Manual;16951.0;Petrol;150.0;58.9;1.2
 Auris;2017.0;15820.0;Automatic;23326.0;Hybrid;0.0;70.6;1.8
 Auris;2015.0;11998.0;Automatic;60501.0;Hybrid;0.0;76.4;1.8
 Auris;2013.0;10495.0;Automatic;34671.0;Hybrid;0.0;74.3;1.8
 Auris;2016.0;9995.0;Automatic;87212.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;9998.0;Manual;26063.0;Petrol;30.0;58.9;1.2
 Auris;2014.0;11498.0;Automatic;27911.0;Hybrid;0.0;76.4;1.8
 Auris;2014.0;9698.0;Automatic;58017.0;Hybrid;0.0;74.3;1.8
 Auris;2017.0;15495.0;Automatic;15500.0;Hybrid;135.0;72.4;1.8
 Auris;2018.0;18495.0;Automatic;3363.0;Hybrid;135.0;65.6;1.8
 Auris;2016.0;10395.0;Manual;29329.0;Petrol;30.0;58.9;1.2
 Auris;2014.0;10991.0;Automatic;42988.0;Hybrid;0.0;76.4;1.8
 Auris;2015.0;12394.0;Automatic;41200.0;Hybrid;0.0;76.4;1.8
 Auris;2016.0;13995.0;Automatic;33462.0;Hybrid;0.0;72.4;1.8
 Auris;2018.0;16995.0;Automatic;12500.0;Hybrid;135.0;68.8;1.8
 Auris;2015.0;14995.0;Automatic;20487.0;Hybrid;0.0;76.4;1.8
 Auris;2015.0;12495.0;Automatic;25699.0;Hybrid;0.0;80.7;1.8
 Auris;2016.0;12995.0;Automatic;32000.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;14495.0;Automatic;17500.0;Hybrid;140.0;78.5;1.8
 Auris;2017.0;11500.0;Automatic;9275.0;Petrol;20.0;61.4;1.2
 Auris;2017.0;11691.0;Manual;8479.0;Petrol;125.0;52.3;1.2
 Auris;2015.0;12995.0;Automatic;34000.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;9600.0;Manual;41529.0;Petrol;30.0;58.9;1.2
 Auris;2015.0;8944.0;Manual;23624.0;Petrol;150.0;46.3;1.6
 Auris;2013.0;7209.0;Manual;31814.0;Petrol;150.0;47.9;1.6
 Auris;2014.0;12995.0;Automatic;30999.0;Hybrid;0.0;76.4;1.8
 Auris;2014.0;7210.0;Manual;34446.0;Petrol;150.0;47.9;1.6
 Auris;2016.0;13995.0;Automatic;36751.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;13995.0;Automatic;32286.0;Hybrid;0.0;70.6;1.8
 Auris;2014.0;13995.0;Automatic;44722.0;Hybrid;0.0;76.4;1.8
 Auris;2016.0;13850.0;Automatic;35041.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;8992.0;Manual;40323.0;Diesel;20.0;67.3;1.6
 Auris;2017.0;14495.0;Automatic;8500.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;8992.0;Manual;40323.0;Diesel;20.0;67.3;1.6
 Auris;2016.0;16000.0;Automatic;27599.0;Hybrid;0.0;70.6;1.8
 Auris;2016.0;16000.0;Automatic;26961.0;Hybrid;0.0;70.6;1.8
 Auris;2018.0;15450.0;Automatic;8690.0;Hybrid;135.0;68.8;1.8
 Auris;2016.0;8500.0;Manual;52482.0;Diesel;20.0;65.7;1.6
 Auris;2013.0;7299.0;Manual;45285.0;Petrol;150.0;46.3;1.6
 Auris;2013.0;10843.0;Automatic;32336.0;Hybrid;0.0;74.3;1.8
 Auris;2017.0;10990.0;Manual;16169.0;Petrol;145.0;58.9;1.2
 Auris;2017.0;14998.0;Automatic;45751.0;Hybrid;0.0;78.5;1.8
 Auris;2014.0;9998.0;Automatic;45592.0;Hybrid;0.0;74.3;1.8
 Auris;2018.0;13998.0;Automatic;35916.0;Hybrid;135.0;68.8;1.8
 Auris;2015.0;13900.0;Automatic;30729.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;14100.0;Automatic;21000.0;Hybrid;135.0;78.5;1.8
 Auris;2014.0;8995.0;Semi_Auto;4500.0;Petrol;145.0;49.6;1.6
 Auris;2015.0;9690.0;Automatic;29050.0;Petrol;20.0;61.4;1.2
 Auris;2017.0;9491.0;Manual;45390.0;Petrol;145.0;58.9;1.2
 Auris;2017.0;10495.0;Manual;24842.0;Petrol;145.0;58.9;1.2
 Auris;2016.0;11295.0;Automatic;50211.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;15911.0;Automatic;31348.0;Hybrid;0.0;70.6;1.8
 Auris;2014.0;11873.0;Automatic;54106.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;16872.0;Automatic;27055.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;16791.0;Automatic;29201.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;17796.0;Automatic;7126.0;Hybrid;0.0;70.6;1.8
 Auris;2018.0;11998.0;Automatic;26281.0;Petrol;150.0;58.9;1.2
 Auris;2015.0;12482.0;Automatic;59222.0;Hybrid;0.0;76.4;1.8
 Auris;2015.0;11489.0;Automatic;39972.0;Hybrid;0.0;72.4;1.8
 Auris;2015.0;8191.0;Manual;65000.0;Petrol;150.0;46.3;1.6
 Auris;2013.0;10091.0;Automatic;44366.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;10351.0;Manual;16400.0;Petrol;30.0;58.9;1.2
 Auris;2014.0;11791.0;Automatic;32444.0;Hybrid;0.0;72.4;1.8
 Auris;2015.0;10492.0;Automatic;62274.0;Hybrid;0.0;76.4;1.8
 Auris;2015.0;8291.0;Manual;49118.0;Diesel;0.0;80.7;1.4
 Auris;2016.0;14500.0;Automatic;42415.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;16798.0;Automatic;11097.0;Hybrid;135.0;78.5;1.8
 Auris;2017.0;13698.0;Automatic;14252.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;9392.0;Manual;45599.0;Diesel;20.0;67.3;1.6
 Auris;2016.0;10995.0;Manual;26559.0;Petrol;30.0;58.9;1.2
 Auris;2017.0;13998.0;Automatic;22457.0;Hybrid;140.0;72.4;1.8
 Auris;2016.0;13192.0;Automatic;29847.0;Hybrid;0.0;78.5;1.8
 Auris;2015.0;12812.0;Automatic;53847.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;16688.0;Automatic;11782.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;16999.0;Automatic;14782.0;Hybrid;0.0;78.5;1.8
 Auris;2015.0;14995.0;Automatic;27299.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;17499.0;Automatic;23780.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;16000.0;Automatic;26873.0;Hybrid;135.0;78.5;1.8
 Auris;2015.0;10499.0;Manual;26774.0;Petrol;125.0;52.3;1.2
 Auris;2017.0;14999.0;Automatic;14899.0;Hybrid;135.0;78.5;1.8
 Auris;2017.0;15499.0;Automatic;12493.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;13490.0;Automatic;23916.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;11295.0;Automatic;11000.0;Petrol;150.0;61.4;1.2
 Auris;2014.0;13499.0;Automatic;32624.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;12998.0;Automatic;30302.0;Hybrid;0.0;78.5;1.8
 Auris;2013.0;6622.0;Manual;41959.0;Petrol;145.0;47.9;1.6
 Auris;2013.0;6622.0;Manual;41959.0;Petrol;145.0;47.9;1.6
 Auris;2016.0;14995.0;Automatic;11882.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;12999.0;Automatic;39888.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;10999.0;Automatic;42015.0;Hybrid;0.0;74.3;1.8
 Auris;2016.0;14999.0;Automatic;13821.0;Hybrid;0.0;78.5;1.8
 Auris;2014.0;12999.0;Automatic;20447.0;Hybrid;0.0;76.4;1.8
 Auris;2016.0;10445.0;Manual;16514.0;Petrol;30.0;58.9;1.2
 Auris;2016.0;16245.0;Automatic;31177.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;15495.0;Automatic;11898.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;15000.0;Automatic;7700.0;Hybrid;0.0;78.5;1.8
 Auris;2018.0;13490.0;Manual;21307.0;Petrol;145.0;51.4;1.2
 Auris;2017.0;18379.0;Automatic;9596.0;Hybrid;0.0;70.6;1.8
 Auris;2016.0;14987.0;Automatic;24023.0;Hybrid;0.0;78.5;1.8
 Auris;2014.0;10333.0;Automatic;52317.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;14990.0;Automatic;15500.0;Hybrid;0.0;72.4;1.8
 Auris;2018.0;16995.0;Automatic;15863.0;Hybrid;140.0;68.8;1.8
 Auris;2015.0;9495.0;Manual;32227.0;Diesel;20.0;65.7;1.6
 Auris;2014.0;12450.0;Automatic;46694.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;18000.0;Automatic;17558.0;Hybrid;135.0;70.6;1.8
 Auris;2015.0;13490.0;Automatic;27549.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;14990.0;Automatic;18683.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;15490.0;Automatic;25201.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;11990.0;Automatic;42136.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;14990.0;Automatic;16092.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;14480.0;Automatic;20317.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;16995.0;Automatic;23565.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;15995.0;Automatic;27351.0;Hybrid;140.0;78.5;1.8
 Auris;2017.0;13600.0;Automatic;47030.0;Hybrid;0.0;72.4;1.8
 Auris;2013.0;6000.0;Manual;69995.0;Petrol;150.0;47.9;1.6
 Auris;2017.0;13995.0;Automatic;28498.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;18495.0;Automatic;16998.0;Hybrid;135.0;70.6;1.8
 Auris;2017.0;12495.0;Manual;13194.0;Petrol;125.0;52.3;1.2
 Auris;2015.0;8095.0;Manual;47541.0;Petrol;145.0;46.3;1.6
 Auris;2016.0;12995.0;Automatic;40133.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;12995.0;Automatic;48315.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;17195.0;Automatic;13147.0;Hybrid;0.0;70.6;1.8
 Auris;2014.0;13000.0;Automatic;39248.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;11495.0;Automatic;27717.0;Petrol;20.0;61.4;1.2
 Auris;2016.0;13295.0;Automatic;41982.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;10795.0;Manual;28879.0;Petrol;30.0;58.9;1.2
 Auris;2017.0;14995.0;Automatic;54676.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;11890.0;Manual;19189.0;Petrol;145.0;58.9;1.2
 Auris;2014.0;7290.0;Manual;51996.0;Diesel;0.0;74.3;1.4
 Auris;2017.0;13997.0;Automatic;8496.0;Petrol;30.0;55.4;1.2
 Auris;2015.0;13000.0;Automatic;41000.0;Hybrid;0.0;72.4;1.8
 Auris;2013.0;7995.0;Manual;34110.0;Petrol;145.0;46.3;1.6
 Auris;2014.0;14150.0;Automatic;50000.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;19300.0;Automatic;24500.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;12495.0;Automatic;16576.0;Petrol;20.0;61.4;1.2
 Auris;2015.0;9995.0;Manual;36719.0;Petrol;30.0;58.9;1.2
 Auris;2014.0;6499.0;Manual;87650.0;Diesel;0.0;74.3;1.4
 Auris;2018.0;18995.0;Automatic;9197.0;Hybrid;135.0;65.6;1.8
 Auris;2014.0;12995.0;Automatic;64108.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;12495.0;Manual;28000.0;Petrol;145.0;58.9;1.2
 Auris;2016.0;7995.0;Manual;71106.0;Diesel;0.0;80.7;1.4
 Auris;2016.0;12495.0;Automatic;50309.0;Hybrid;0.0;78.5;1.8
 Auris;2015.0;13200.0;Automatic;25461.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;11995.0;Manual;21195.0;Petrol;30.0;58.9;1.2
 Auris;2013.0;6995.0;Manual;25000.0;Diesel;20.0;72.4;1.4
 Auris;2017.0;12550.0;Manual;16000.0;Petrol;125.0;52.3;1.2
 Auris;2016.0;12590.0;Automatic;31421.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;11995.0;Automatic;31085.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;16995.0;Automatic;19933.0;Hybrid;0.0;70.6;1.8
 Auris;2014.0;10450.0;Automatic;89750.0;Hybrid;0.0;70.6;1.8
 Auris;2015.0;10995.0;Automatic;56000.0;Hybrid;0.0;76.4;1.8
 Auris;2018.0;12995.0;Manual;19479.0;Petrol;145.0;52.3;1.2
 Auris;2016.0;11995.0;Automatic;33371.0;Hybrid;0.0;78.5;1.8
 Auris;2013.0;12995.0;Automatic;36919.0;Hybrid;0.0;74.3;1.8
 Auris;2017.0;14995.0;Automatic;32000.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;9995.0;Manual;38300.0;Petrol;150.0;58.9;1.2
 Auris;2019.0;17995.0;Automatic;13250.0;Hybrid;135.0;65.6;1.8
 Auris;2014.0;10995.0;Automatic;46988.0;Hybrid;0.0;72.4;1.8
 Auris;2018.0;16995.0;Automatic;19111.0;Hybrid;135.0;65.6;1.8
 Auris;2017.0;13195.0;Automatic;40418.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;17245.0;Automatic;20996.0;Hybrid;135.0;70.6;1.8
 Auris;2018.0;17495.0;Automatic;19628.0;Hybrid;135.0;65.6;1.8
 Auris;2016.0;9995.0;Manual;25234.0;Petrol;30.0;58.9;1.2
 Auris;2015.0;10995.0;Automatic;56272.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;17628.0;Automatic;25000.0;Hybrid;0.0;70.6;1.8
 Auris;2018.0;11995.0;Manual;17234.0;Petrol;150.0;58.9;1.2
 Auris;2017.0;17995.0;Automatic;20599.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;11999.0;Manual;22458.0;Petrol;30.0;58.9;1.2
 Auris;2016.0;8871.0;Manual;41281.0;Petrol;30.0;58.9;1.2
 Auris;2016.0;12724.0;Automatic;38254.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;9989.0;Semi_Auto;34400.0;Petrol;145.0;47.1;1.6
 Auris;2016.0;16288.0;Automatic;30587.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;13595.0;Automatic;34879.0;Hybrid;140.0;78.5;1.8
 Auris;2016.0;11000.0;Automatic;31239.0;Hybrid;0.0;80.7;1.8
 Auris;2017.0;15369.0;Automatic;53236.0;Hybrid;0.0;78.5;1.8
 Auris;2015.0;13450.0;Automatic;46817.0;Hybrid;0.0;76.4;1.8
 Auris;2016.0;13899.0;Automatic;17363.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;16845.0;Automatic;20124.0;Hybrid;135.0;78.5;1.8
 Auris;2015.0;12450.0;Automatic;37643.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;14995.0;Automatic;51535.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;18450.0;Automatic;10526.0;Hybrid;135.0;70.6;1.8
 Auris;2018.0;15895.0;Automatic;4834.0;Hybrid;140.0;68.8;1.8
 Auris;2015.0;14750.0;Automatic;32040.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;10750.0;Manual;14497.0;Petrol;30.0;58.9;1.2
 Auris;2015.0;12795.0;Automatic;34500.0;Hybrid;0.0;74.3;1.8
 Auris;2017.0;17695.0;Automatic;12000.0;Hybrid;0.0;70.6;1.8
 Auris;2015.0;14995.0;Automatic;19000.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;15495.0;Automatic;15100.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;15995.0;Automatic;44496.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;16450.0;Automatic;27974.0;Hybrid;0.0;78.5;1.8
 Auris;2013.0;13000.0;Automatic;34000.0;Hybrid;0.0;72.4;1.8
 Auris;2015.0;12000.0;Automatic;82195.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;14000.0;Automatic;24900.0;Hybrid;0.0;78.5;1.8
 Auris;2018.0;11795.0;Manual;12567.0;Petrol;145.0;58.9;1.2
 Auris;2017.0;14136.0;Automatic;16137.0;Hybrid;0.0;78.5;1.8
 Auris;2018.0;14495.0;Automatic;30460.0;Hybrid;135.0;68.8;1.8
 Auris;2017.0;12250.0;Manual;13000.0;Petrol;145.0;58.9;1.2
 Auris;2014.0;12000.0;Automatic;36453.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;15400.0;Automatic;29640.0;Hybrid;0.0;78.5;1.8
 Auris;2015.0;14850.0;Automatic;42133.0;Hybrid;0.0;70.6;1.8
 Auris;2014.0;12990.0;Automatic;52113.0;Hybrid;0.0;76.4;1.8
 Auris;2016.0;15780.0;Automatic;19149.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;14790.0;Automatic;28350.0;Hybrid;0.0;72.4;1.8
 Auris;2014.0;12000.0;Automatic;12780.0;Hybrid;0.0;76.4;1.8
 Auris;2014.0;12495.0;Automatic;54533.0;Hybrid;0.0;70.6;1.8
 Auris;2015.0;12000.0;Automatic;47988.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;16495.0;Automatic;28122.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;15495.0;Automatic;17707.0;Hybrid;0.0;78.5;1.8
 Auris;2017.0;14395.0;Automatic;19369.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;17490.0;Automatic;29031.0;Hybrid;0.0;70.6;1.8
 Auris;2013.0;9990.0;Automatic;42311.0;Hybrid;0.0;72.4;1.8
 Auris;2017.0;15990.0;Automatic;8565.0;Hybrid;0.0;72.4;1.8
 Auris;2016.0;12295.0;Automatic;38237.0;Hybrid;0.0;78.5;1.8
 Auris;2013.0;10795.0;Automatic;51295.0;Hybrid;0.0;74.3;1.8
 Auris;2017.0;14995.0;Automatic;44000.0;Hybrid;0.0;78.5;1.8
 Auris;2016.0;16495.0;Automatic;19000.0;Hybrid;0.0;72.4;1.8
 Auris;2018.0;17495.0;Automatic;15984.0;Hybrid;140.0;65.6;1.8
 Auris;2017.0;8790.0;Manual;27191.0;Petrol;145.0;50.4;1.3
 Auris;2016.0;8990.0;Manual;23567.0;Diesel;20.0;67.3;1.6
 Auris;2017.0;11590.0;Manual;15000.0;Petrol;125.0;52.3;1.2
 Auris;2017.0;16995.0;Automatic;26500.0;Hybrid;0.0;70.6;1.8
 Auris;2015.0;14750.0;Automatic;32500.0;Hybrid;0.0;72.4;1.8
 Auris;2013.0;9995.0;Automatic;43450.0;Hybrid;0.0;72.4;1.8
 Auris;2018.0;13395.0;Manual;9246.0;Petrol;150.0;51.4;1.2
 Auris;2014.0;14895.0;Automatic;23102.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;16991.0;Automatic;29500.0;Hybrid;0.0;78.5;1.8
 Auris;2015.0;15791.0;Automatic;24984.0;Hybrid;0.0;70.6;1.8
 Auris;2017.0;14991.0;Automatic;41000.0;Hybrid;140.0;78.5;1.8
